# mod_name_map.tsv - auto-generated by ggpk-tools/PoeDataExtract
# source: data/balance/mods.datc64 + ModFamily (2-way join via Mods.Families[0])
# columns: mod_id	affix_name	gen_type	tier_word
# generated: 2026-05-26T10:26:47Z
LocalIncreasedEvasionAndEnergyShieldAndBase3	Chaser's	1	IncreasedLife
LocalIncreasedEvasionAndEnergyShieldAndBase4	Phantom's	1	IncreasedLife
LocalIncreasedEvasionAndEnergyShieldAndBase5	Rogue's	1	IncreasedLife
LocalIncreasedEvasionAndEnergyShieldAndBase6	Stalker's	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield1	Shadowy	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield2	Ethereal	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield3	Unworldly	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield4	Ephemeral	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield5	Evanescent	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield6	Unreal	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield7	Incorporeal	1	IncreasedLife
LocalIncreasedArmourAndEvasionAndEnergyShield8	Ascendant	1	IncreasedLife
ReducedLocalAttributeRequirements1	of the Worthy	2	IncreasedLife
ReducedLocalAttributeRequirements2	of the Apt	2	IncreasedLife
ReducedLocalAttributeRequirements3	of the Talented	2	IncreasedLife
ReducedLocalAttributeRequirements4	of the Skilled	2	IncreasedLife
ReducedLocalAttributeRequirements5	of the Proficient	2	IncreasedLife
LocalBaseEvasionRatingAndEnergyShieldPerLevelImplicit	[DNT-UNUSED] Hand Wraps	3	IncreasedLife
StunThreshold1	of Thick Skin	2	IncreasedLife
StunThreshold2	of Reinforced Skin	2	IncreasedLife
StunThreshold3	of Stone Skin	2	IncreasedLife
StunThreshold4	of Iron Skin	2	IncreasedLife
StunThreshold5	of Steel Skin	2	IncreasedLife
StunThreshold6	of Granite Skin	2	IncreasedLife
StunThreshold7	of Platinum Skin	2	IncreasedLife
StunThreshold8	of Adamantite Skin	2	IncreasedLife
StunThreshold9	of Corundum Skin	2	IncreasedLife
StunThreshold10	of Obsidian Skin	2	IncreasedLife
StunThreshold11	of Titanium Skin	2	IncreasedLife
MovementVelocity1	Runner's	1	IncreasedLife
MovementVelocity2	Sprinter's	1	IncreasedLife
MovementVelocity3	Stallion's	1	IncreasedLife
MovementVelocity4	Gazelle's	1	IncreasedLife
MovementVelocity5	Cheetah's	1	IncreasedLife
MovementVelocity6	Hellion's	1	IncreasedLife
AttackerTakesDamage1	Thorny	1	IncreasedLife
AttackerTakesDamage2	Spiny	1	IncreasedLife
AttackerTakesDamage3	Barbed	1	IncreasedLife
AttackerTakesDamage4	Pointed	1	IncreasedLife
AttackerTakesDamage5	Spiked	1	IncreasedLife
AttackerTakesDamage6	Edged	1	IncreasedLife
AttackerTakesDamage7	Jagged	1	IncreasedLife
AddedPhysicalDamage1	Glinting	1	IncreasedLife
AddedPhysicalDamage2	Burnished	1	IncreasedLife
AddedPhysicalDamage3	Polished	1	IncreasedLife
AddedPhysicalDamage4	Honed	1	IncreasedLife
AddedPhysicalDamage5	Gleaming	1	IncreasedLife
AddedPhysicalDamage6	Annealed	1	IncreasedLife
AddedPhysicalDamage7	Razor-sharp	1	IncreasedLife
AddedPhysicalDamage8	Tempered	1	IncreasedLife
AddedPhysicalDamage9	Flaring	1	IncreasedLife
AddedFireDamage1	Heated	1	IncreasedLife
AddedFireDamage2	Smouldering	1	IncreasedLife
AddedFireDamage3	Smoking	1	IncreasedLife
AddedFireDamage4	Burning	1	IncreasedLife
AddedFireDamage5	Flaming	1	IncreasedLife
AddedFireDamage6	Scorching	1	IncreasedLife
AddedFireDamage7	Incinerating	1	IncreasedLife
AddedFireDamage8	Blasting	1	IncreasedLife
AddedFireDamage9	Cremating	1	IncreasedLife
AddedColdDamage1	Frosted	1	IncreasedLife
AddedColdDamage2	Chilled	1	IncreasedLife
AddedColdDamage3	Icy	1	IncreasedLife
AddedColdDamage4	Frigid	1	IncreasedLife
AddedColdDamage5	Freezing	1	IncreasedLife
AddedColdDamage6	Frozen	1	IncreasedLife
AddedColdDamage7	Glaciated	1	IncreasedLife
AddedColdDamage8	Polar	1	IncreasedLife
AddedColdDamage9	Entombing	1	IncreasedLife
AddedLightningDamage1	Humming	1	IncreasedLife
AddedLightningDamage2	Buzzing	1	IncreasedLife
AddedLightningDamage3	Snapping	1	IncreasedLife
AddedLightningDamage4	Crackling	1	IncreasedLife
AddedLightningDamage5	Sparking	1	IncreasedLife
AddedLightningDamage6	Arcing	1	IncreasedLife
AddedLightningDamage7	Shocking	1	IncreasedLife
AddedLightningDamage8	Discharging	1	IncreasedLife
AddedLightningDamage9	Electrocuting	1	IncreasedLife
LocalAddedPhysicalDamage1	Glinting	1	IncreasedLife
LocalAddedPhysicalDamage2	Burnished	1	IncreasedLife
LocalAddedPhysicalDamage3	Polished	1	IncreasedLife
LocalAddedPhysicalDamage4	Honed	1	IncreasedLife
LocalAddedPhysicalDamage5	Gleaming	1	IncreasedLife
LocalAddedPhysicalDamage6	Annealed	1	IncreasedLife
LocalAddedPhysicalDamage7	Razor-sharp	1	IncreasedLife
LocalAddedPhysicalDamage8	Tempered	1	IncreasedLife
LocalAddedPhysicalDamage9	Flaring	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand1	Glinting	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand2	Burnished	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand3	Polished	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand4	Honed	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand5	Gleaming	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand6	Annealed	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand7	Razor-sharp	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand8	Tempered	1	IncreasedLife
LocalAddedPhysicalDamageTwoHand9	Flaring	1	IncreasedLife
LocalAddedFireDamage1	Heated	1	IncreasedLife
LocalAddedFireDamage2	Smouldering	1	IncreasedLife
LocalAddedFireDamage3	Smoking	1	IncreasedLife
LocalAddedFireDamage4	Burning	1	IncreasedLife
LocalAddedFireDamage5	Flaming	1	IncreasedLife
LocalAddedFireDamage6	Scorching	1	IncreasedLife
LocalAddedFireDamage7	Incinerating	1	IncreasedLife
LocalAddedFireDamage8	Blasting	1	IncreasedLife
LocalAddedFireDamage9	Cremating	1	IncreasedLife
LocalAddedFireDamage10_	Carbonising	1	IncreasedLife
LocalAddedFireDamageTwoHand1	Heated	1	IncreasedLife
LocalAddedFireDamageTwoHand2	Smouldering	1	IncreasedLife
LocalAddedFireDamageTwoHand3	Smoking	1	IncreasedLife
LocalAddedFireDamageTwoHand4	Burning	1	IncreasedLife
LocalAddedFireDamageTwoHand5	Flaming	1	IncreasedLife
LocalAddedFireDamageTwoHand6	Scorching	1	IncreasedLife
LocalAddedFireDamageTwoHand7	Incinerating	1	IncreasedLife
LocalAddedFireDamageTwoHand8_	Blasting	1	IncreasedLife
LocalAddedFireDamageTwoHand9	Cremating	1	IncreasedLife
LocalAddedFireDamageTwoHand10	Carbonising	1	IncreasedLife
LocalAddedColdDamage1	Frosted	1	IncreasedLife
LocalAddedColdDamage2	Chilled	1	IncreasedLife
LocalAddedColdDamage3	Icy	1	IncreasedLife
LocalAddedColdDamage4	Frigid	1	IncreasedLife
LocalAddedColdDamage5	Freezing	1	IncreasedLife
LocalAddedColdDamage6	Frozen	1	IncreasedLife
LocalAddedColdDamage7	Glaciated	1	IncreasedLife
LocalAddedColdDamage8	Polar	1	IncreasedLife
LocalAddedColdDamage9	Entombing	1	IncreasedLife
LocalAddedColdDamage10__	Crystalising	1	IncreasedLife
LocalAddedColdDamageTwoHand1	Frosted	1	IncreasedLife
LocalAddedColdDamageTwoHand2	Chilled	1	IncreasedLife
LocalAddedColdDamageTwoHand3	Icy	1	IncreasedLife
LocalAddedColdDamageTwoHand4	Frigid	1	IncreasedLife
LocalAddedColdDamageTwoHand5	Freezing	1	IncreasedLife
LocalAddedColdDamageTwoHand6	Frozen	1	IncreasedLife
LocalAddedColdDamageTwoHand7	Glaciated	1	IncreasedLife
LocalAddedColdDamageTwoHand8	Polar	1	IncreasedLife
LocalAddedColdDamageTwoHand9	Entombing	1	IncreasedLife
LocalAddedColdDamageTwoHand10	Crystalising	1	IncreasedLife
LocalAddedLightningDamage1	Humming	1	IncreasedLife
LocalAddedLightningDamage2	Buzzing	1	IncreasedLife
LocalAddedLightningDamage3	Snapping	1	IncreasedLife
LocalAddedLightningDamage4	Crackling	1	IncreasedLife
LocalAddedLightningDamage5	Sparking	1	IncreasedLife
LocalAddedLightningDamage6	Arcing	1	IncreasedLife
LocalAddedLightningDamage7	Shocking	1	IncreasedLife
LocalAddedLightningDamage8	Discharging	1	IncreasedLife
LocalAddedLightningDamage9	Electrocuting	1	IncreasedLife
LocalAddedLightningDamage10	Vapourising	1	IncreasedLife
LocalAddedLightningDamageTwoHand1_	Humming	1	IncreasedLife
LocalAddedLightningDamageTwoHand2	Buzzing	1	IncreasedLife
LocalAddedLightningDamageTwoHand3	Snapping	1	IncreasedLife
LocalAddedLightningDamageTwoHand4	Crackling	1	IncreasedLife
LocalAddedLightningDamageTwoHand5	Sparking	1	IncreasedLife
LocalAddedLightningDamageTwoHand6	Arcing	1	IncreasedLife
LocalAddedLightningDamageTwoHand7	Shocking	1	IncreasedLife
LocalAddedLightningDamageTwoHand8	Discharging	1	IncreasedLife
LocalAddedLightningDamageTwoHand9	Electrocuting	1	IncreasedLife
LocalAddedLightningDamageTwoHand10	Vapourising	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage1	Glinting	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage2	Burnished	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage3	Polished	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage4	Honed	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage5	Gleaming	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage6	Annealed	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage7	Razor-sharp	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage8	Tempered	1	IncreasedLife
NearbyAlliesAddedPhysicalDamage9	Flaring	1	IncreasedLife
NearbyAlliesAddedFireDamage1	Heated	1	IncreasedLife
NearbyAlliesAddedFireDamage2	Smouldering	1	IncreasedLife
NearbyAlliesAddedFireDamage3	Smoking	1	IncreasedLife
NearbyAlliesAddedFireDamage4	Burning	1	IncreasedLife
NearbyAlliesAddedFireDamage5	Flaming	1	IncreasedLife
NearbyAlliesAddedFireDamage6	Scorching	1	IncreasedLife
NearbyAlliesAddedFireDamage7	Incinerating	1	IncreasedLife
NearbyAlliesAddedFireDamage8	Blasting	1	IncreasedLife
NearbyAlliesAddedFireDamage9	Cremating	1	IncreasedLife
NearbyAlliesAddedColdDamage1	Frosted	1	IncreasedLife
NearbyAlliesAddedColdDamage2	Chilled	1	IncreasedLife
NearbyAlliesAddedColdDamage3	Icy	1	IncreasedLife
NearbyAlliesAddedColdDamage4	Frigid	1	IncreasedLife
NearbyAlliesAddedColdDamage5	Freezing	1	IncreasedLife
NearbyAlliesAddedColdDamage6	Frozen	1	IncreasedLife
NearbyAlliesAddedColdDamage7	Glaciated	1	IncreasedLife
NearbyAlliesAddedColdDamage8	Polar	1	IncreasedLife
NearbyAlliesAddedColdDamage9	Entombing	1	IncreasedLife
NearbyAlliesAddedLightningDamage1	Humming	1	IncreasedLife
NearbyAlliesAddedLightningDamage2	Buzzing	1	IncreasedLife
NearbyAlliesAddedLightningDamage3	Snapping	1	IncreasedLife
NearbyAlliesAddedLightningDamage4	Crackling	1	IncreasedLife
NearbyAlliesAddedLightningDamage5	Sparking	1	IncreasedLife
NearbyAlliesAddedLightningDamage6	Arcing	1	IncreasedLife
NearbyAlliesAddedLightningDamage7	Shocking	1	IncreasedLife
NearbyAlliesAddedLightningDamage8	Discharging	1	IncreasedLife
NearbyAlliesAddedLightningDamage9	Electrocuting	1	IncreasedLife
UniqueNearbyAlliesAddedChaosDamage1		3	IncreasedLife
LocalIncreasedPhysicalDamagePercent1	Heavy	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent2	Serrated	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent3	Wicked	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent4	Vicious	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent5	Bloodthirsty	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent6	Cruel	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent7	Tyrannical	1	IncreasedLife
LocalIncreasedPhysicalDamagePercent8	Merciless	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating1	Squire's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating2	Journeyman's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating3	Reaver's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating4	Mercenary's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating5	Champion's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating6	Conqueror's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating7	Emperor's	1	IncreasedLife
LocalIncreasedPhysicalDamagePercentAndAccuracyRating8	Dictator's	1	IncreasedLife
NearbyAlliesAllDamage1	Coercive	1	IncreasedLife
NearbyAlliesAllDamage2	Agitative	1	IncreasedLife
NearbyAlliesAllDamage3	Instigative	1	IncreasedLife
NearbyAlliesAllDamage4	Provocative	1	IncreasedLife
NearbyAlliesAllDamage5	Persuasive	1	IncreasedLife
NearbyAlliesAllDamage6	Motivating	1	IncreasedLife
NearbyAlliesAllDamage7	Inspirational	1	IncreasedLife
NearbyAlliesAllDamage8	Empowering	1	IncreasedLife
UniqueChanceForExertedAttackToNoteReduceCount1		3	IncreasedLife
SpellDamageOnWeapon1	Apprentice's	1	IncreasedLife
SpellDamageOnWeapon2	Adept's	1	IncreasedLife
SpellDamageOnWeapon3	Scholar's	1	IncreasedLife
SpellDamageOnWeapon4	Professor's	1	IncreasedLife
SpellDamageOnWeapon5	Occultist's	1	IncreasedLife
SpellDamageOnWeapon6	Incanter's	1	IncreasedLife
SpellDamageOnWeapon7	Glyphic	1	IncreasedLife
SpellDamageOnWeapon8_	Runic	1	IncreasedLife
SpellDamageOnTwoHandWeapon1	Apprentice's	1	IncreasedLife
SpellDamageOnTwoHandWeapon2	Adept's	1	IncreasedLife
SpellDamageOnTwoHandWeapon3	Scholar's	1	IncreasedLife
SpellDamageOnTwoHandWeapon4	Professor's	1	IncreasedLife
SpellDamageOnTwoHandWeapon5	Occultist's	1	IncreasedLife
SpellDamageOnTwoHandWeapon6	Incanter's	1	IncreasedLife
SpellDamageOnTwoHandWeapon7	Glyphic	1	IncreasedLife
SpellDamageOnTwoHandWeapon8	Runic	1	IncreasedLife
SpellDamageAndManaOnWeapon1	Caster's	1	IncreasedLife
SpellDamageAndManaOnWeapon2	Conjuror's	1	IncreasedLife
SpellDamageAndManaOnWeapon3	Wizard's	1	IncreasedLife
SpellDamageAndManaOnWeapon4	Warlock's	1	IncreasedLife
SpellDamageAndManaOnWeapon5	Mage's	1	IncreasedLife
SpellDamageAndManaOnWeapon6	Archmage's	1	IncreasedLife
SpellDamageAndManaOnWeapon7	Lich's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon1	Caster's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon2	Conjuror's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon3	Wizard's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon4	Warlock's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon5	Mage's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon6	Archmage's	1	IncreasedLife
SpellDamageAndManaOnTwoHandWeapon7	Lich's	1	IncreasedLife
FireDamagePrefixOnWeapon1	Searing	1	IncreasedLife
FireDamagePrefixOnWeapon2	Sizzling	1	IncreasedLife
FireDamagePrefixOnWeapon3	Blistering	1	IncreasedLife
FireDamagePrefixOnWeapon4	Cauterising	1	IncreasedLife
FireDamagePrefixOnWeapon5_	Smoldering	1	IncreasedLife
FireDamagePrefixOnWeapon6	Magmatic	1	IncreasedLife
FireDamagePrefixOnWeapon7_	Volcanic	1	IncreasedLife
FireDamagePrefixOnWeapon8_	Pyromancer's	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon1	Searing	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon2___	Sizzling	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon3	Blistering	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon4	Cauterising	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon5	Smoldering	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon6	Magmatic	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon7	Volcanic	1	IncreasedLife
FireDamagePrefixOnTwoHandWeapon8_	Pyromancer's	1	IncreasedLife
ColdDamagePrefixOnWeapon1	Bitter	1	IncreasedLife
ColdDamagePrefixOnWeapon2	Biting	1	IncreasedLife
ColdDamagePrefixOnWeapon3_	Alpine	1	IncreasedLife
ColdDamagePrefixOnWeapon4	Snowy	1	IncreasedLife
ColdDamagePrefixOnWeapon5_	Hailing	1	IncreasedLife
ColdDamagePrefixOnWeapon6	Arctic	1	IncreasedLife
ColdDamagePrefixOnWeapon7	Crystalline	1	IncreasedLife
ColdDamagePrefixOnWeapon8	Cryomancer's	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon1	Bitter	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon2	Biting	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon3	Alpine	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon4_	Snowy	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon5_	Hailing	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon6	Arctic	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon7	Crystalline	1	IncreasedLife
ColdDamagePrefixOnTwoHandWeapon8	Cryomancer's	1	IncreasedLife
LightningDamagePrefixOnWeapon1_	Charged	1	IncreasedLife
LightningDamagePrefixOnWeapon2	Hissing	1	IncreasedLife
LightningDamagePrefixOnWeapon3	Bolting	1	IncreasedLife
LightningDamagePrefixOnWeapon4	Coursing	1	IncreasedLife
LightningDamagePrefixOnWeapon5	Striking	1	IncreasedLife
LightningDamagePrefixOnWeapon6	Smiting	1	IncreasedLife
LightningDamagePrefixOnWeapon7	Ionising	1	IncreasedLife
LightningDamagePrefixOnWeapon8	Electromancer's	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon1	Charged	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon2	Hissing	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon3	Bolting	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon4	Coursing	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon5	Striking	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon6	Smiting	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon7	Ionising	1	IncreasedLife
LightningDamagePrefixOnTwoHandWeapon8	Electromancer's	1	IncreasedLife
ChaosDamagePrefixOnWeapon1	Impure	1	IncreasedLife
ChaosDamagePrefixOnWeapon2	Tainted	1	IncreasedLife
ChaosDamagePrefixOnWeapon3	Clouded	1	IncreasedLife
ChaosDamagePrefixOnWeapon4	Darkened	1	IncreasedLife
ChaosDamagePrefixOnWeapon5	Malignant	1	IncreasedLife
ChaosDamagePrefixOnWeapon6	Vile	1	IncreasedLife
ChaosDamagePrefixOnWeapon7	Twisted	1	IncreasedLife
ChaosDamagePrefixOnWeapon8	Malevolent	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon1	Impure	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon2	Tainted	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon3	Clouded	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon4	Darkened	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon5	Malignant	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon6	Vile	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon7	Twisted	1	IncreasedLife
ChaosDamagePrefixOnTwoHandWeapon8	Malevolent	1	IncreasedLife
PhysicalDamagePrefixOnWeapon1	Punishing	1	IncreasedLife
PhysicalDamagePrefixOnWeapon2	Unforgiving	1	IncreasedLife
PhysicalDamagePrefixOnWeapon3	Vengeful	1	IncreasedLife
PhysicalDamagePrefixOnWeapon4	Sadistic	1	IncreasedLife
PhysicalDamagePrefixOnWeapon5	Pitiless	1	IncreasedLife
PhysicalDamagePrefixOnWeapon6	Agonising	1	IncreasedLife
PhysicalDamagePrefixOnWeapon7	Oppressor's	1	IncreasedLife
PhysicalDamagePrefixOnWeapon8	Torturer's	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon1	Punishing	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon2	Unforgiving	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon3	Vengeful	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon4	Sadistic	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon5	Pitiless	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon6	Agonising	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon7	Oppressor's	1	IncreasedLife
PhysicalDamagePrefixOnTwoHandWeapon8	Torturer's	1	IncreasedLife
TrapDamageOnWeapon1	Explosive	1	IncreasedLife
TrapDamageOnWeapon2	Eviscerating	1	IncreasedLife
TrapDamageOnWeapon3	Crippling	1	IncreasedLife
TrapDamageOnWeapon4	Disabling	1	IncreasedLife
TrapDamageOnWeapon5	Decimating	1	IncreasedLife
TrapDamageOnWeapon6	Demolishing	1	IncreasedLife
TrapDamageOnWeapon7	Obliterating	1	IncreasedLife
TrapDamageOnWeapon8	Shattering	1	IncreasedLife
TrapDamageAndManaOnWeapon1	Sapper's	1	IncreasedLife
TrapDamageAndManaOnWeapon2	Saboteur's	1	IncreasedLife
TrapDamageAndManaOnWeapon3	Tinkerer's	1	IncreasedLife
TrapDamageAndManaOnWeapon4	Mechanic's	1	IncreasedLife
TrapDamageAndManaOnWeapon5	Engineer's	1	IncreasedLife
TrapDamageAndManaOnWeapon6	Inventor's	1	IncreasedLife
TrapDamageAndManaOnWeapon7	Artificer's	1	IncreasedLife
GlobalSpellGemsLevel1	of the Mage	2	IncreasedLife
GlobalSpellGemsLevel2	of the Enchanter	2	IncreasedLife
GlobalSpellGemsLevel3	of the Sorcerer	2	IncreasedLife
GlobalSpellGemsLevelWeapon1	of the Mage	2	IncreasedLife
GlobalSpellGemsLevelWeapon2	of the Enchanter	2	IncreasedLife
GlobalSpellGemsLevelWeapon3	of the Sorcerer	2	IncreasedLife
GlobalSpellGemsLevelWeapon4	of the Wizard	2	IncreasedLife
GlobalSpellGemsLevelTwoHandWeapon1	of the Mage	2	IncreasedLife
GlobalSpellGemsLevelTwoHandWeapon2	of the Enchanter	2	IncreasedLife
GlobalSpellGemsLevelTwoHandWeapon3	of the Evoker	2	IncreasedLife
GlobalSpellGemsLevelTwoHandWeapon4	of the Sorcerer	2	IncreasedLife
GlobalFireSpellGemsLevel1_	of Coals	2	IncreasedLife
GlobalFireSpellGemsLevel2	of Cinders	2	IncreasedLife
GlobalFireSpellGemsLevel3	of Flames	2	IncreasedLife
GlobalFireSpellGemsLevelWeapon1	of Coals	2	IncreasedLife
GlobalFireSpellGemsLevelWeapon2	of Cinders	2	IncreasedLife
GlobalFireSpellGemsLevelWeapon3	of Flames	2	IncreasedLife
GlobalFireSpellGemsLevelWeapon4	of Immolation	2	IncreasedLife
GlobalFireSpellGemsLevelWeapon5	of Inferno	2	IncreasedLife
GlobalFireSpellGemsLevelTwoHandWeapon1	of Coals	2	IncreasedLife
GlobalFireSpellGemsLevelTwoHandWeapon2	of Cinders	2	IncreasedLife
GlobalFireSpellGemsLevelTwoHandWeapon3	of Flames	2	IncreasedLife
GlobalFireSpellGemsLevelTwoHandWeapon4	of Immolation	2	IncreasedLife
GlobalFireSpellGemsLevelTwoHandWeapon5	of Inferno	2	IncreasedLife
GlobalColdSpellGemsLevel1_	of Snow	2	IncreasedLife
GlobalColdSpellGemsLevel2	of Sleet	2	IncreasedLife
GlobalColdSpellGemsLevel3	of Ice	2	IncreasedLife
GlobalColdSpellGemsLevelWeapon1	of Snow	2	IncreasedLife
GlobalColdSpellGemsLevelWeapon2	of Sleet	2	IncreasedLife
GlobalColdSpellGemsLevelWeapon3	of Ice	2	IncreasedLife
GlobalColdSpellGemsLevelWeapon4	of Rime	2	IncreasedLife
GlobalColdSpellGemsLevelWeapon5	of Frostbite	2	IncreasedLife
GlobalColdSpellGemsLevelTwoHandWeapon1	of Snow	2	IncreasedLife
GlobalColdSpellGemsLevelTwoHandWeapon2	of Sleet	2	IncreasedLife
GlobalColdSpellGemsLevelTwoHandWeapon3	of Ice	2	IncreasedLife
GlobalColdSpellGemsLevelTwoHandWeapon4	of Rime	2	IncreasedLife
GlobalColdSpellGemsLevelTwoHandWeapon5	of Frostbite	2	IncreasedLife
UniqueGlobalColdSpellGemsLevel1		3	IncreasedLife
GlobalLightningSpellGemsLevel1	of Sparks	2	IncreasedLife
GlobalLightningSpellGemsLevel2	of Static	2	IncreasedLife
GlobalLightningSpellGemsLevel3	of Electricity	2	IncreasedLife
GlobalLightningSpellGemsLevelWeapon1	of Sparks	2	IncreasedLife
GlobalLightningSpellGemsLevelWeapon2	of Static	2	IncreasedLife
GlobalLightningSpellGemsLevelWeapon3	of Electricity	2	IncreasedLife
GlobalLightningSpellGemsLevelWeapon4	of Voltage	2	IncreasedLife
GlobalLightningSpellGemsLevelWeapon5	of Thunder	2	IncreasedLife
GlobalLightningSpellGemsLevelTwoHandWeapon1	of Sparks	2	IncreasedLife
GlobalLightningSpellGemsLevelTwoHandWeapon2	of Static	2	IncreasedLife
