metadata_path	display_name
Metadata/Monsters/Skeletons/Basic/GraveSkeletonOneHandSwordShieldHusbandWife	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonOneHandSwordShieldStrongbox	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonBow	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonBowHusbandWife	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterCold	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterColdHusbandWife	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterColdStrongbox	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterFire	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterFireStrongbox	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterLightning	Risen Rattler
Metadata/Monsters/Skeletons/Basic/GraveSkeletonCasterLightningStrongbox	Risen Rattler
Metadata/Monsters/SnakeFlowerMan/BloomSerpent1	Bloom Serpent
Metadata/Monsters/SnakeFlowerMan/BloomSerpentEmerge1	Bloom Serpent
Metadata/Monsters/Zombies/Farmer/FarmerZombieMedium	Risen Farmhand
Metadata/Monsters/Zombies/Farmer/FarmerZombieMediumHoe	Risen Farmhand
Metadata/Monsters/Zombies/Farmer/FarmerZombieSkinny	Risen Farmhand
Metadata/Monsters/Zombies/Farmer/FarmerZombieGood_	Risen Farmhand
Metadata/Monsters/Zombies/Farmer/FarmerZombieGoodScythe_	Risen Farmhand
Metadata/Monsters/Zombies/Burned/BurnedLumberjackUnarmed	Burning Dead
Metadata/Monsters/Zombies/Burned/BurnedLumberjackOneHandAxe_	Burning Dead
Metadata/Monsters/Zombies/Burned/BurnedLumberjackTwoHandAxe	Burning Dead
Metadata/Monsters/Monkeys/Bramble/BrambleMonkey1	Bramble Ape
Metadata/Monsters/Daemon/FungalBurstDaemon	Daemon
Metadata/Monsters/Daemon/PlantBurstDaemon	Daemon
Metadata/Monsters/Daemon/RustKingQuestChestDaemon_	Daemon
Metadata/Monsters/NPC/DogTrader_	[DNT-UNUSED] Dog Trader
Metadata/Monsters/Act2/ForsakenSon	Azarian, the Forsaken Son
Metadata/Monsters/Act2/ForsakenSonMap	Hask, the Fallen Son
Metadata/Monsters/Act2/ForsakenSonSTANDALONE	Hask, the Fallen Son
Metadata/Monsters/TitanBoss/TitanBoss	Zalmarath, the Colossus
Metadata/Monsters/TitanBoss/TitanBossMap	Vastweld, the Colossal Guardian
Metadata/Monsters/TitanBoss/TitanBossSTANDALONE	Zalmarath, the Colossus
Metadata/Monsters/RisenArbalest__	Risen Arbalest
Metadata/Monsters/RisenArbalestSanctumTrial	Risen Arbalest
Metadata/Monsters/Lark/Lark	[DNT-UNUSED] Lark
Metadata/Monsters/Balbala/Balbala	Balbala, the Traitor
Metadata/Monsters/Balbala/BalbalaMAP	Pirasha, the Forgotten Prisoner
Metadata/Monsters/Balbala/BalbalaSTANDALONE_	Pirasha, the Forgotten Prisoner
Metadata/Monsters/Balbala/BalbalaClone_	Spirit of Balbala
Metadata/Monsters/Balbala/BalbalaCloneMAP	Spirit of Pirasha
Metadata/Monsters/Balbala/BalbalaFog	Daemon
Metadata/Monsters/Balbala/BalbalaFogSTANDALONE	Daemon
Metadata/Monsters/Bugbot/BugbotRocky_	Skitter Golem
Metadata/Monsters/Bugbot/BugbotRockyNoEmerge	Skitter Golem
Metadata/Monsters/Bugbot/BugbotRockySanctumTrial	Skitter Golem
Metadata/Monsters/Bugbot/BugbotRockyNoEmergeSanctumTrial	Skitter Golem
Metadata/Monsters/Bugbot/BugbotBlack	Skitter Golem
Metadata/Monsters/Bugbot/BugbotBlackNoEmerge	Skitter Golem
Metadata/Monsters/Bugbot/BugbotSulphiteIsleOfKinLandmark	Skitter Golem
Metadata/Monsters/Bugbot/BugbotRockyNoEmergePlayerSummoned	Skittering Stone
Metadata/Monsters/BoneCultists/BoneCultist_Zealots/FarudinLocustWarlock	Faridun Plaguebringer
Metadata/Monsters/Mutewind/MutewindManDualSword	Faridun Swordsman
Metadata/Monsters/Mutewind/MutewindMan2HSpear	Faridun Spearman
Metadata/Monsters/Mutewind/MutewindManSpearShield_	Faridun Heavy Infantry
Metadata/Monsters/Mutewind/MutewindWomanDualSword	Faridun Bladedancer
Metadata/Monsters/Mutewind/MutewindWomanJavelin	Faridun Javelineer
Metadata/Monsters/Mutewind/MutewindWomanSpearShield	Faridun Infantry
Metadata/Monsters/Mutewind/MutewindBoy	Faridun Neophyte
Metadata/Monsters/Mutewind/MutewindGirl	Faridun Fledgling
Metadata/Monsters/Mutewind/MutewindManDualSwordCorroded_	Faridun Swordsman
Metadata/Monsters/Mutewind/MutewindManDualSwordCorrodedPatrol	Faridun Swordsman
Metadata/Monsters/Mutewind/MutewindMan2HSpearCorroded	Faridun Spearman
Metadata/Monsters/Mutewind/MutewindMan2HSpearCorrodedPatrol	Faridun Spearman
Metadata/Monsters/Mutewind/MutewindManSpearShieldCorroded	Faridun Heavy Infantry
Metadata/Monsters/Mutewind/MutewindManSpearShieldCorrodedPatrol	Faridun Heavy Infantry
Metadata/Monsters/Mutewind/MutewindWomanSpearCorroded__	Faridun Spearwoman
Metadata/Monsters/Mutewind/MutewindWomanSpearCorrodedPatrol	Faridun Spearwoman
Metadata/Monsters/Mutewind/MutewindWomanDualSwordCorroded_	Faridun Bladedancer
Metadata/Monsters/Mutewind/MutewindWomanDualSwordCorrodedPatrol	Faridun Bladedancer
Metadata/Monsters/Mutewind/MutewindWomanDualDaggerCorroded__	Faridun Wind-slicer
Metadata/Monsters/Mutewind/MutewindWomanDualDaggerCorrodedPatrol_	Faridun Wind-slicer
Metadata/Monsters/Mutewind/MutewindWomanJavelinCorroded	Faridun Javelineer
Metadata/Monsters/Mutewind/MutewindWomanSpearShieldCorroded_	Faridun Infantry
Metadata/Monsters/Mutewind/MutewindWomanSpearShieldCorrodedPatrol	Faridun Infantry
Metadata/Monsters/Mutewind/MutewindBoyCorroded	Faridun Neophyte
Metadata/Monsters/Mutewind/MutewindGirlCorroded_	Faridun Fledgling
Metadata/Monsters/FaridunLizards/FaridunLizard_	Rhex
Metadata/Monsters/FaridunLizards/FaridunLizardStrongbox	Rhex
Metadata/Monsters/FaridunLizards/FaridunLizard_Armoured_	Armoured Rhex
Metadata/Monsters/Mutewind/MutewindManDualSwordGrim	Faridun Swordsman
Metadata/Monsters/Mutewind/MutewindMan2HSpearGrim	Faridun Spearman
Metadata/Monsters/Mutewind/MutewindManSpearShieldGrim	Faridun Heavy Infantry
Metadata/Monsters/Mutewind/MutewindWomanSpearGrim	Faridun Spearwoman
Metadata/Monsters/Mutewind/MutewindWomanDualSwordGrim	Faridun Bladedancer
Metadata/Monsters/Mutewind/MutewindWomanDualDaggerGrim	Faridun Wind-slicer
Metadata/Monsters/Mutewind/MutewindWomanJavelinGrim	Faridun Javelineer
Metadata/Monsters/Mutewind/MutewindWomanSpearShieldGrim_	Faridun Infantry
Metadata/Monsters/Mutewind/MutewindBoyGrim	Faridun Neophyte
Metadata/Monsters/Mutewind/MutewindGirlGrim_	Faridun Fledgling
Metadata/Monsters/Mutewind/MutewindBanditExecutioner	Faridun Butcher
Metadata/Monsters/NPC/MarakethMatriarchGate	Sekhema Asala
Metadata/Monsters/NPC/MarakethMatriarchDreadnought_	Sekhema Asala
Metadata/Monsters/NPC/MarakethMatriarchTemple	Sekhema Asala
Metadata/Monsters/NPC/MarakethMatriarchQimah	Sekhema Asala
Metadata/Monsters/NPC/DjinnOrderQimahReservoir	Jado
Metadata/Monsters/Parasites/FishParasite	Chyme Skitterer
Metadata/Monsters/Parasites/FishParasiteWaterways	Chyme Skitterer
Metadata/Monsters/Parasites/PirateFishParasite	Abyss Fish
Metadata/Monsters/LeagueExpedition/ApparitionBoss/ApparitionExpedition	Uhtred, Covetous Traitor
Metadata/Monsters/LeagueExpeditionNew/Skeletons/ExpeditionSkeletonSword	Unearthed Skeletal Swordsman
Metadata/Monsters/LeagueExpeditionNew/Skeletons/ExpeditionSkeletonSwordShield	Unearthed Skeletal Warrior
Metadata/Monsters/LeagueExpeditionNew/Skeletons/ExpeditionSkeletonSwordShieldOlroth	Unearthed Skeletal Warrior
Metadata/Monsters/LeagueExpeditionNew/Skeletons/ExpeditionSkeletonBow_	Unearthed Skeletal Archer
Metadata/Monsters/LeagueExpeditionNew/Zombies/ExpeditionBasicZombie	Unearthed Zombie
Metadata/Monsters/LeagueExpeditionNew/Zombies/ExpeditionZombieColdCloudOnDeath	Unearthed Icebearer
Metadata/Monsters/LeagueExpeditionNew/Zombies/ExpeditionZombieLarge	Unearthed Rampager
Metadata/Monsters/LeagueExpeditionNew/Zombies/ExpeditionZombieLargeExplodeOnDeath	Unearthed Berserker
Metadata/Monsters/LeagueExpeditionNew/Zombies/ExpeditionZombieHusk_	Unearthed Zombie
Metadata/Monsters/LeagueExpeditionNew/Zombies/ExpeditionZombieHuskTorso	Unearthed Crawler
Metadata/Monsters/LeagueExpeditionNew/MercurialArmour/MercurialArmourCaster	Unearthed Runecaster
Metadata/Monsters/LeagueExpeditionNew/MercurialArmour/MercurialArmourAxeShield	Unearthed Soldier
Metadata/Monsters/LeagueExpeditionNew/Urchin/ExpeditionUrchin	Unearthed Urchin
Metadata/Monsters/LeagueExpeditionNew/Arbalest/ExpeditionArbalest	Black Scythe Arbalist
Metadata/Monsters/LeagueExpeditionNew/DeathKnight/ExpeditionDeathKnight	Knight of the Sun
Metadata/Monsters/LeagueExpeditionNew/DeathKnight/ExpeditionDeathKnightOlroth	Knight of the Sun
Metadata/Monsters/LeagueExpeditionNew/VaalArmour/ExpeditionArmourCaster	Runed Knight
Metadata/Monsters/LeagueExpeditionNew/Golemancer/ExpeditionGolemancer	Priest of the Chalice
Metadata/Monsters/LeagueExpeditionNew/BoneCultist/ExpeditionBoneCultist	Druid of the Broken Circle
Metadata/Monsters/LeagueExpeditionNew/RatMonster/ExpeditionRat	Druidic Familiar
Metadata/Monsters/LeagueExpeditionNew/ScytheHand/ExpeditionScytheHand_	Black Scythe Mercenary
Metadata/Monsters/LeagueExpeditionNew/SwordSkeleton/ExpeditionMegaSkeleton	Order Ostiary
Metadata/Monsters/LeagueExpeditionNew/Olroth/Olroth	Olroth, Origin of the Fall
Metadata/Monsters/LeagueExpeditionNew/Olroth/OlrothRelic	The Triskelion Flame
Metadata/Monsters/LeagueExpedition/ApparitionBoss/ApparitionExpeditionOrb	[DNT-UNUSED] Expedition Apparition Orb
Metadata/Monsters/LeagueExpedition/NPC/ExpeditionDannig	Dannig
Metadata/Monsters/LeagueExpedition/NPC/ExpeditionGwennen_	Gwennen
Metadata/Monsters/LeagueExpedition/NPC/ExpeditionRog	Rog
Metadata/Monsters/LeagueExpedition/NPC/ExpeditionTujen	Tujen
Metadata/Monsters/Daemon/OlrothRelicLaserDaemon	Creeping Fire
Metadata/Monsters/Tornado/Tornado	Tornado
Metadata/Monsters/MonsterMods/GroundOnDeath/ShockedGroundDaemon	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/ShockedGroundDaemonParent	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/Player/ShockedGroundDaemonParent	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/BurningGroundDaemon	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/BurningGroundDaemonParent	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/Player/BurningGroundDaemonParent_	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/ColdSnapGroundDaemon	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/ColdSnapGroundDaemonParent	Daemon
Metadata/Monsters/MonsterMods/GroundOnDeath/Player/ColdSnapGroundDaemonParent	Daemon
Metadata/Monsters/MonsterMods/ShroudWalker/ShroudWalker	Daemon
Metadata/Monsters/MonsterMods/ShroudWalker/Player/ShroudWalker	Daemon
Metadata/Monsters/MonsterMods/ShroudWalker/ShroudWalker2	Daemon
Metadata/Monsters/MonsterMods/ShroudWalker/Player/ShroudWalker2	Daemon
Metadata/Monsters/MonsterMods/LightningStorms	Daemon
Metadata/Monsters/MonsterMods/Player/LightningStorms	Daemon
Metadata/Monsters/MonsterMods/ElementalWaller1	Daemon
Metadata/Monsters/MonsterMods/Player/ElementalWaller1	Daemon
Metadata/Monsters/MonsterMods/AbyssalCrystalWaller	Daemon
Metadata/Monsters/MonsterMods/Player/AbyssalCrystalWaller	Daemon
Metadata/Monsters/MonsterMods/VolatilePlants	Daemon
Metadata/Monsters/MonsterMods/Player/VolatilePlants	Daemon
Metadata/Monsters/MonsterMods/VolatilePlants2	Daemon
Metadata/Monsters/MonsterMods/Player/VolatilePlants2	Daemon
Metadata/Monsters/MonsterMods/Player/VolatilePlantsVolatile1	Volatile Orchard
Metadata/Monsters/MonsterMods/Player/VolatilePlantsVolatile2	Volatile Orchard
Metadata/Monsters/MonsterMods/VolatileRocks	Daemon
Metadata/Monsters/MonsterMods/Player/VolatileRocks	Daemon
Metadata/Monsters/MonsterMods/VolatileRocks2	Daemon
Metadata/Monsters/MonsterMods/Player/VolatileRocks2____	Daemon
Metadata/Monsters/MonsterMods/ProximalTangibility	Daemon
Metadata/Monsters/MonsterMods/Player/ProximalTangibility	Daemon
Metadata/Monsters/MonsterMods/VolatilePlantsVolatile	Volatile Orchard
Metadata/Monsters/MonsterMods/VolatilePlantsVolatile2	Volatile Orchard
Metadata/Monsters/MonsterMods/VolatileRocksVolatile	Volatile Rock
Metadata/Monsters/MonsterMods/VolatileRocksVolatile2	Volatile Rock
Metadata/Monsters/MonsterMods/Player/VolatileRocksVolatile	Volatile Rock
Metadata/Monsters/MonsterMods/Player/VolatileRocksVolatile2	Volatile Rock
Metadata/Monsters/Daemon/Archnemesis/ArcaneEnchantedDaemon	Daemon
Metadata/Monsters/MonsterMods/GlacialPrison	Daemon
Metadata/Monsters/MonsterMods/Player/GlacialPrison	Daemon
Metadata/Monsters/MonsterMods/Flamewaller	Daemon
Metadata/Monsters/MonsterMods/Player/Flamewaller	Daemon
Metadata/Monsters/Daemon/Archnemesis/FlameWalkerDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/Player/FlameWalkerDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/FrostWalkerDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/Player/FrostWalkerDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/LightningWalkerDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/Player/LightningWalkerDaemon	Daemon
Metadata/Monsters/MonsterMods/MagmaBarrier	Daemon
Metadata/Monsters/MonsterMods/Player/MagmaBarrier	Daemon
Metadata/Monsters/MonsterMods/ManaSiphoner	Daemon
Metadata/Monsters/MonsterMods/Player/ManaSiphoner	Daemon
Metadata/Monsters/MonsterMods/ManaSiphoner2	Daemon
Metadata/Monsters/MonsterMods/Player/ManaSiphoner2	Daemon
Metadata/Monsters/MonsterMods/Player/PreventRecoveryAura	Daemon
Metadata/Monsters/MonsterMods/Player/HinderAura1	Daemon
Metadata/Monsters/MonsterMods/Player/FlaskRemovalAura1	Daemon
Metadata/Monsters/MonsterMods/OnDeathFireExplosion	Daemon
Metadata/Monsters/MonsterMods/OnDeathColdExplosion_	Daemon
Metadata/Monsters/MonsterMods/OnDeathLightningExplosion	Daemon
Metadata/Monsters/MonsterMods/OnDeathFireExplosionParent	Daemon
Metadata/Monsters/MonsterMods/Player/OnDeathFireExplosionParent	Daemon
Metadata/Monsters/MonsterMods/OnDeathColdExplosionParent	Daemon
Metadata/Monsters/MonsterMods/Player/OnDeathColdExplosionParent	Daemon
Metadata/Monsters/MonsterMods/OnDeathLightningExplosionParent	Daemon
Metadata/Monsters/MonsterMods/Player/OnDeathLightningExplosionParent	Daemon
Metadata/Monsters/MonsterMods/PeriodicallyImmuneMinions	Daemon
Metadata/Monsters/MonsterMods/Player/PeriodicallyImmuneMinions	Daemon
Metadata/Monsters/MonsterMods/PeriodicallyImmuneMinions2	Daemon
Metadata/Monsters/MonsterMods/Player/PeriodicallyImmuneMinions2	Daemon
Metadata/Monsters/MonsterMods/CorpseExploder	Daemon
Metadata/Monsters/MonsterMods/Player/CorpseExploder	Daemon
Metadata/Monsters/MonsterMods/HealingNova	Daemon
Metadata/Monsters/MonsterMods/Player/HealingNova	Daemon
Metadata/Monsters/MonsterMods/PeriodicEnrage	Daemon
Metadata/Monsters/MonsterMods/Player/PeriodicEnrage	Daemon
Metadata/Monsters/MonsterMods/PeriodicEnrage2	Daemon
Metadata/Monsters/MonsterMods/Player/PeriodicEnrage2	Daemon
Metadata/Monsters/MonsterMods/Player/PeriodicEnrageMinion2	Daemon
Metadata/Monsters/MonsterMod/RevivingMinions	Daemon
Metadata/Monsters/MonsterMod/RevivingMinions2	Daemon
Metadata/Monsters/Daemon/Archnemesis/BombardierDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/Player/BombardierDaemon	Daemon
Metadata/Monsters/MonsterMod/LivingCrystals	Living Crystal
Metadata/Monsters/Totems/MonsterTotemArchnemesisObelisk	Totem
Metadata/Monsters/TwigMonsters/canopy/TwigMonster	Skeleton Spriggan
Metadata/Monsters/TwigMonsters/canopy/TwigMonsterCaster	Skeleton Spriggan
Metadata/Monsters/SaplingMonster/TwigMonsterArchnemesis	Treant
Metadata/Monsters/Daemon/Archnemesis/ArchnemesisGraspingVinesDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/ArchnemesisLivingCrystalsDaemon	Daemon
Metadata/Monsters/Daemon/Archnemesis/ArchnemesisDefenderReckoningDaemon	Daemon
Metadata/Monsters/DemonSpiders/BlackStrider	Black Strider
Metadata/Monsters/DemonSpiders/BlackStriderSanctumTrial	Black Strider
Metadata/Monsters/DemonSpiders/BlackStriderEmerge	Black Strider
Metadata/Monsters/DemonSpiders/BlackStriderEmergeInterlude	Ashen Arachnid
Metadata/Monsters/DemonSpiders/BlackStriderEmergeSanctumTrial	Black Strider
Metadata/Monsters/DemonSpiders/MeleeSpider	Vault Lurker
Metadata/Monsters/DemonSpiders/MeleeSpiderEmergeDrop_	Vault Lurker
Metadata/Monsters/DemonSpiders/MeleeSpiderSanctumTrial	Vault Lurker
Metadata/Monsters/DemonSpiders/SpiderSabre	Sabre Spider
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmoured	Adorned Beetle
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmouredSanctumTrial_	Adorned Beetle
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmouredDull	Tarnished Beetle
Metadata/Monsters/EtchedBeetles/SmallEtchedBeetleArmouredDullSanctumScorpionBoss	Tarnished Beetle
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleArmouredTuskWide	Adorned Scarab
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleArmouredTuskWideSanctumTrial	Adorned Scarab
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleArmouredDull	Tarnished Scarab
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetle_	Gilded Beetle
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleSanctumTrial	Gilded Beetle
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleBoss	The Ninth Treasure of Keth
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleBossMinion	Adorned Beetle
Metadata/Monsters/EtchedBeetles/LargeEtchedBeetleStrongbox	The Rain Festival Beetle
Metadata/Monsters/RamGiant/RamGiant	Desert Hulk
Metadata/Monsters/RamGiant/RamGiantQuarry	Forsaken Hulk
Metadata/Monsters/RamGiant/RamGiantQuarryWheel_	Cart Wheel
Metadata/Monsters/RamGiant/RamGiantWheel	Cart Wheel
Metadata/Monsters/RamGiant/RottingRamGiant_	Rotting Hulk
Metadata/Monsters/RamGiant/RottingRamGiantStrongbox	Rotting Hulk
Metadata/Monsters/RamGiant/RottingRamGiantBog	Bog Hulk
Metadata/Monsters/MaggotHusks/MaggotHusk	Sandscoured Dead
Metadata/Monsters/MaggotHusks/MaggotHuskStrongbox	Sandscoured Dead
Metadata/Monsters/MaggotHusks/MaggotHuskTorso1__	Sandscoured Dead
Metadata/Monsters/MaggotHusks/MaggotHuskTorso2	Sandscoured Dead
Metadata/Monsters/MaggotHusks/MaggotHuskTorso3	Sandscoured Dead
Metadata/Monsters/MaggotHusks/MaggotHuskTorso4	Sandscoured Dead
Metadata/Monsters/SerpentClanMonster/SerpentClan1	Serpent Clan
Metadata/Monsters/SerpentClanMonster/SerpentClan1SanctumTrial	Serpent Clan
Metadata/Monsters/SaltGolem/SaltGolem_	Quake Golem
Metadata/Monsters/SaltGolem/SaltGolemNoEmerge_	Quake Golem
Metadata/Monsters/SaltGolem/SulphiteGolemIsleOfKinLandmark	Quake Golem
Metadata/Monsters/SaltGolem/SaltGolemSanctumTrial	Quake Golem
Metadata/Monsters/SaltGolem/SaltGolemNoEmergeSanctumTrial	Quake Golem
Metadata/Monsters/SaltGolem/SaltGolemSanctumTrialRockWall	Stone Wall
Metadata/Monsters/SaltGolem/SaltGolemBoss	Rattlecage, the Earthbreaker
Metadata/Monsters/SaltGolem/SaltGolemBossMAP	Volkhar, the Emberborn
Metadata/Monsters/SaltGolem/SaltGolemBossSTANDALONE	Rattlecage, the Earthbreaker
Metadata/Monsters/SaltGolem/SaltGolemVolcanicMiniboss	Magmanore, the Molten
Metadata/Monsters/SaltGolem/SaltGolemSulphiteMiniboss	Sulphirox, the Voltaxic
Metadata/Monsters/SaltGolem/SaltGolemBlack	Quake Golem
Metadata/Monsters/SaltGolem/SaltGolemBlackNoEmerge	Quake Golem
Metadata/Monsters/MastodonBoss/MastodonBoss	Ekbab, Ancient Steed
Metadata/Monsters/MastodonBoss/MastodonBossMAP	The Bone Colossus
Metadata/Monsters/MastodonBoss/MastodonBossSTANDALONE	The Bone Colossus
Metadata/Monsters/HyenaMonster/HyenaMonster	Hyena Demon
Metadata/Monsters/HyenaMonster/HyenaMonsterStrongbox	Hyena Demon
Metadata/Monsters/HyenaMonster/HyenaMonsterBossMinion	Hyena Demon
Metadata/Monsters/HyenaMonster/HyenaMonsterHighAggro	Hyena Demon
Metadata/Monsters/HyenaMonster/HyenaCentaurSpear	Sun Clan Scavenger
Metadata/Monsters/HyenaMonster/HyenaCentaurSpearStrongbox	Sun Clan Scavenger
Metadata/Monsters/HyenaMonster/HyenaCentaurSpearBossMinion_	Sun Clan Scavenger
Metadata/Monsters/HyenaMonster/RathbreakerBoss	Rathbreaker
Metadata/Monsters/HyenaMonster/RathbreakerBossMap	Caedron, the Hyena Lord
Metadata/Monsters/HyenaMonster/RathbreakerBossSTANDALONE	Caedron, the Hyena Lord
Metadata/Monsters/ShellMonster/ShellMonster	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterSmall	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmerge	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergeSmall	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergeNoSand	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergeNoSandSmall	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergeNoSandSanctumTrial_	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterSanctumTrial	Brimstone Crab
Metadata/Monsters/ShellMonster/ShellMonsterPoison_	Caustic Crab
Metadata/Monsters/ShellMonster/ShellMonsterPoisonSmall	Caustic Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergePoison_	Caustic Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergePoisonSmall	Caustic Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergePoisonInland	Caustic Crab
Metadata/Monsters/ShellMonster/ShellMonsterEmergePoisonInlandSmall	Caustic Crab
Metadata/Monsters/ShellMonster/ShellMonsterGigantic	Cinderback Crab
Metadata/Monsters/ShellMonster/ShellMonsterGiganticSpectre	Cinderback Crab
Metadata/Monsters/MundaneMagi/MundaneMagi	Risen Magi
Metadata/Monsters/MundaneMagi/MundaneMagiSanctumTrial_	Risen Magi
Metadata/Monsters/MundaneMagi/MundaneMagiSanctumTrialTime_	Risen Magi
Metadata/Monsters/MundaneMagi/Censer/MundaneMagiCenser	Censer
Metadata/Monsters/MundaneMagi/Censer/MundaneMagiCenserSanctum	Censer
Metadata/Monsters/VultureRegurgitator/VultureRegurgitator_	Regurgitating Vulture
Metadata/Monsters/PerennialKingHumanBoss	Jamanra, the Risen King
Metadata/Monsters/PerennialKingHumanBossMAP	Ishtaroth, the Perennial
Metadata/Monsters/PerennialKingHumanBossStandalone	Ishtaroth, the Perennial
Metadata/Monsters/PerennialKingTotem/PerennialKingCorruptionTotem	Vile Idol
Metadata/Monsters/SandLeaper02/DesertLeaper1_	Crag Leaper
